date,state,market,commodity,min_price,max_price,modal_price,unit
2026-04-05,Madhya Pradesh,Bhopal,Wheat,2176,2449,2273,Rs./quintal
2026-04-08,Madhya Pradesh,Bhopal,Wheat,2143,2323,2239,Rs./quintal
2026-04-11,Madhya Pradesh,Bhopal,Wheat,2071,2361,2239,Rs./quintal
2026-04-14,Madhya Pradesh,Bhopal,Wheat,2165,2309,2238,Rs./quintal
2026-04-17,Madhya Pradesh,Bhopal,Wheat,2104,2406,2233,Rs./quintal
2026-04-20,Madhya Pradesh,Bhopal,Wheat,2126,2446,2298,Rs./quintal
2026-04-23,Madhya Pradesh,Bhopal,Wheat,2186,2364,2256,Rs./quintal
2026-04-26,Madhya Pradesh,Bhopal,Wheat,2078,2317,2236,Rs./quintal
2026-04-29,Madhya Pradesh,Bhopal,Wheat,2165,2442,2297,Rs./quintal
2026-05-02,Madhya Pradesh,Bhopal,Wheat,2188,2375,2303,Rs./quintal
2026-05-05,Madhya Pradesh,Bhopal,Wheat,2165,2407,2323,Rs./quintal
2026-05-08,Madhya Pradesh,Bhopal,Wheat,2117,2450,2293,Rs./quintal
2026-05-11,Madhya Pradesh,Bhopal,Wheat,2089,2409,2244,Rs./quintal
2026-05-14,Madhya Pradesh,Bhopal,Wheat,2097,2431,2261,Rs./quintal
2026-05-17,Madhya Pradesh,Bhopal,Wheat,2134,2299,2216,Rs./quintal
2026-05-20,Madhya Pradesh,Bhopal,Wheat,2082,2319,2233,Rs./quintal
2026-05-23,Madhya Pradesh,Bhopal,Wheat,2124,2377,2306,Rs./quintal
2026-05-26,Madhya Pradesh,Bhopal,Wheat,2166,2431,2324,Rs./quintal
2026-05-29,Madhya Pradesh,Bhopal,Wheat,2066,2389,2239,Rs./quintal
2026-06-01,Madhya Pradesh,Bhopal,Wheat,2223,2447,2322,Rs./quintal
2026-06-04,Madhya Pradesh,Bhopal,Wheat,2229,2441,2357,Rs./quintal
2026-06-07,Madhya Pradesh,Bhopal,Wheat,2243,2394,2319,Rs./quintal
2026-06-10,Madhya Pradesh,Bhopal,Wheat,2272,2490,2358,Rs./quintal
2026-06-13,Madhya Pradesh,Bhopal,Wheat,2238,2388,2312,Rs./quintal
2026-06-16,Madhya Pradesh,Bhopal,Wheat,2176,2464,2315,Rs./quintal
2026-06-19,Madhya Pradesh,Bhopal,Wheat,2237,2395,2317,Rs./quintal
2026-06-22,Madhya Pradesh,Bhopal,Wheat,2148,2335,2260,Rs./quintal
2026-06-25,Madhya Pradesh,Bhopal,Wheat,2176,2418,2287,Rs./quintal
2026-06-28,Madhya Pradesh,Bhopal,Wheat,2225,2424,2294,Rs./quintal
2026-07-01,Madhya Pradesh,Bhopal,Wheat,2229,2428,2346,Rs./quintal
2026-07-04,Madhya Pradesh,Bhopal,Wheat,2293,2531,2382,Rs./quintal
2026-07-07,Madhya Pradesh,Bhopal,Wheat,2286,2488,2391,Rs./quintal
2026-07-10,Madhya Pradesh,Bhopal,Wheat,2185,2456,2346,Rs./quintal
2026-07-13,Madhya Pradesh,Bhopal,Wheat,2207,2428,2346,Rs./quintal
2026-07-16,Madhya Pradesh,Bhopal,Wheat,2233,2457,2343,Rs./quintal
2026-07-19,Madhya Pradesh,Bhopal,Wheat,2226,2381,2304,Rs./quintal
2026-07-22,Madhya Pradesh,Bhopal,Wheat,2219,2484,2400,Rs./quintal
2026-07-25,Madhya Pradesh,Bhopal,Wheat,2293,2525,2387,Rs./quintal
2026-07-28,Madhya Pradesh,Bhopal,Wheat,2242,2475,2365,Rs./quintal
2026-07-31,Madhya Pradesh,Bhopal,Wheat,2157,2446,2300,Rs./quintal
2026-02-01,Madhya Pradesh,Bhopal,Rice,2446,2759,2558,Rs./quintal
2026-02-04,Madhya Pradesh,Bhopal,Rice,2366,2673,2524,Rs./quintal
2026-02-07,Madhya Pradesh,Bhopal,Rice,2358,2577,2475,Rs./quintal
2026-02-10,Madhya Pradesh,Bhopal,Rice,2369,2581,2462,Rs./quintal
2026-02-13,Madhya Pradesh,Bhopal,Rice,2414,2723,2544,Rs./quintal
2026-02-16,Madhya Pradesh,Bhopal,Rice,2475,2736,2555,Rs./quintal
2026-02-19,Madhya Pradesh,Bhopal,Rice,2405,2605,2526,Rs./quintal
2026-02-22,Madhya Pradesh,Bhopal,Rice,2466,2676,2565,Rs./quintal
2026-02-25,Madhya Pradesh,Bhopal,Rice,2360,2583,2471,Rs./quintal
2026-02-28,Madhya Pradesh,Bhopal,Rice,2292,2674,2491,Rs./quintal
2026-03-03,Madhya Pradesh,Bhopal,Rice,2392,2639,2545,Rs./quintal
2026-03-06,Madhya Pradesh,Bhopal,Rice,2353,2725,2553,Rs./quintal
2026-03-09,Madhya Pradesh,Bhopal,Rice,2352,2618,2500,Rs./quintal
2026-03-12,Madhya Pradesh,Bhopal,Rice,2409,2693,2520,Rs./quintal
2026-03-15,Madhya Pradesh,Bhopal,Rice,2352,2628,2545,Rs./quintal
2026-03-18,Madhya Pradesh,Bhopal,Rice,2371,2652,2493,Rs./quintal
2026-03-21,Madhya Pradesh,Bhopal,Rice,2390,2644,2508,Rs./quintal
2026-03-24,Madhya Pradesh,Bhopal,Rice,2361,2700,2529,Rs./quintal
2026-03-27,Madhya Pradesh,Bhopal,Rice,2341,2597,2487,Rs./quintal
2026-03-30,Madhya Pradesh,Bhopal,Rice,2417,2721,2559,Rs./quintal
2026-04-02,Madhya Pradesh,Bhopal,Rice,2353,2654,2504,Rs./quintal
2026-04-05,Madhya Pradesh,Bhopal,Rice,2337,2600,2499,Rs./quintal
2026-04-08,Madhya Pradesh,Bhopal,Rice,2346,2632,2515,Rs./quintal
2026-04-11,Madhya Pradesh,Bhopal,Rice,2392,2596,2499,Rs./quintal
2026-04-14,Madhya Pradesh,Bhopal,Rice,2432,2686,2546,Rs./quintal
2026-04-17,Madhya Pradesh,Bhopal,Rice,2501,2692,2604,Rs./quintal
2026-04-20,Madhya Pradesh,Bhopal,Rice,2405,2689,2608,Rs./quintal
2026-04-23,Madhya Pradesh,Bhopal,Rice,2519,2770,2616,Rs./quintal
2026-04-26,Madhya Pradesh,Bhopal,Rice,2457,2702,2571,Rs./quintal
2026-04-29,Madhya Pradesh,Bhopal,Rice,2315,2629,2513,Rs./quintal
2026-05-02,Madhya Pradesh,Bhopal,Rice,2497,2814,2626,Rs./quintal
2026-05-05,Madhya Pradesh,Bhopal,Rice,2442,2833,2642,Rs./quintal
2026-05-08,Madhya Pradesh,Bhopal,Rice,2425,2698,2554,Rs./quintal
2026-05-11,Madhya Pradesh,Bhopal,Rice,2408,2695,2574,Rs./quintal
2026-05-14,Madhya Pradesh,Bhopal,Rice,2382,2708,2566,Rs./quintal
2026-05-17,Madhya Pradesh,Bhopal,Rice,2399,2728,2537,Rs./quintal
2026-05-20,Madhya Pradesh,Bhopal,Rice,2456,2750,2568,Rs./quintal
2026-05-23,Madhya Pradesh,Bhopal,Rice,2449,2726,2628,Rs./quintal
2026-05-26,Madhya Pradesh,Bhopal,Rice,2421,2721,2548,Rs./quintal
2026-05-29,Madhya Pradesh,Bhopal,Rice,2422,2787,2608,Rs./quintal
2026-06-01,Madhya Pradesh,Bhopal,Rice,2503,2791,2613,Rs./quintal
2026-06-04,Madhya Pradesh,Bhopal,Rice,2519,2759,2607,Rs./quintal
2026-06-07,Madhya Pradesh,Bhopal,Rice,2503,2824,2631,Rs./quintal
2026-06-10,Madhya Pradesh,Bhopal,Rice,2439,2718,2630,Rs./quintal
2026-06-13,Madhya Pradesh,Bhopal,Rice,2437,2720,2606,Rs./quintal
2026-06-16,Madhya Pradesh,Bhopal,Rice,2415,2671,2555,Rs./quintal
2026-06-19,Madhya Pradesh,Bhopal,Rice,2406,2794,2607,Rs./quintal
2026-06-22,Madhya Pradesh,Bhopal,Rice,2464,2744,2558,Rs./quintal
2026-06-25,Madhya Pradesh,Bhopal,Rice,2484,2768,2628,Rs./quintal
2026-06-28,Madhya Pradesh,Bhopal,Rice,2514,2816,2620,Rs./quintal
2026-07-01,Madhya Pradesh,Bhopal,Rice,2529,2798,2633,Rs./quintal
2026-07-04,Madhya Pradesh,Bhopal,Rice,2469,2714,2616,Rs./quintal
2026-07-07,Madhya Pradesh,Bhopal,Rice,2389,2776,2582,Rs./quintal
2026-07-10,Madhya Pradesh,Bhopal,Rice,2503,2764,2619,Rs./quintal
2026-07-13,Madhya Pradesh,Bhopal,Rice,2420,2731,2596,Rs./quintal
2026-07-16,Madhya Pradesh,Bhopal,Rice,2489,2731,2631,Rs./quintal
2026-07-19,Madhya Pradesh,Bhopal,Rice,2450,2755,2623,Rs./quintal
2026-07-22,Madhya Pradesh,Bhopal,Rice,2487,2800,2618,Rs./quintal
2026-07-25,Madhya Pradesh,Bhopal,Rice,2455,2751,2659,Rs./quintal
2026-07-28,Madhya Pradesh,Bhopal,Rice,2488,2839,2663,Rs./quintal
2026-07-31,Madhya Pradesh,Bhopal,Rice,2568,2856,2660,Rs./quintal
2026-02-01,Madhya Pradesh,Bhopal,Soybean,3952,4465,4263,Rs./quintal
2026-02-04,Madhya Pradesh,Bhopal,Soybean,4226,4646,4426,Rs./quintal
2026-02-07,Madhya Pradesh,Bhopal,Soybean,4128,4463,4269,Rs./quintal
2026-02-10,Madhya Pradesh,Bhopal,Soybean,4007,4471,4176,Rs./quintal
2026-02-13,Madhya Pradesh,Bhopal,Soybean,4134,4588,4300,Rs./quintal
2026-02-16,Madhya Pradesh,Bhopal,Soybean,4076,4575,4307,Rs./quintal
2026-02-19,Madhya Pradesh,Bhopal,Soybean,3936,4398,4196,Rs./quintal
2026-02-22,Madhya Pradesh,Bhopal,Soybean,3809,4410,4093,Rs./quintal
2026-02-25,Madhya Pradesh,Bhopal,Soybean,3933,4379,4223,Rs./quintal
2026-02-28,Madhya Pradesh,Bhopal,Soybean,3897,4192,4050,Rs./quintal
2026-03-03,Madhya Pradesh,Bhopal,Soybean,4093,4572,4256,Rs./quintal
2026-03-06,Madhya Pradesh,Bhopal,Soybean,3702,4222,3952,Rs./quintal
2026-03-09,Madhya Pradesh,Bhopal,Soybean,3747,4143,3991,Rs./quintal
2026-03-12,Madhya Pradesh,Bhopal,Soybean,4104,4583,4281,Rs./quintal
2026-03-15,Madhya Pradesh,Bhopal,Soybean,3772,4207,4005,Rs./quintal
2026-03-18,Madhya Pradesh,Bhopal,Soybean,3930,4437,4217,Rs./quintal
2026-03-21,Madhya Pradesh,Bhopal,Soybean,3882,4268,4055,Rs./quintal
2026-03-24,Madhya Pradesh,Bhopal,Soybean,3890,4451,4158,Rs./quintal
2026-03-27,Madhya Pradesh,Bhopal,Soybean,3973,4331,4131,Rs./quintal
2026-03-30,Madhya Pradesh,Bhopal,Soybean,4196,4559,4329,Rs./quintal
2026-04-02,Madhya Pradesh,Bhopal,Soybean,3730,4196,3972,Rs./quintal
2026-04-05,Madhya Pradesh,Bhopal,Soybean,4084,4548,4250,Rs./quintal
2026-04-08,Madhya Pradesh,Bhopal,Soybean,3650,4157,3914,Rs./quintal
2026-04-11,Madhya Pradesh,Bhopal,Soybean,3993,4361,4213,Rs./quintal
2026-04-14,Madhya Pradesh,Bhopal,Soybean,4044,4387,4201,Rs./quintal
2026-04-17,Madhya Pradesh,Bhopal,Soybean,3891,4482,4168,Rs./quintal
2026-04-20,Madhya Pradesh,Bhopal,Soybean,3690,4221,3918,Rs./quintal
2026-04-23,Madhya Pradesh,Bhopal,Soybean,3721,4135,3948,Rs./quintal
2026-04-26,Madhya Pradesh,Bhopal,Soybean,3570,4082,3869,Rs./quintal
2026-04-29,Madhya Pradesh,Bhopal,Soybean,3834,4147,3954,Rs./quintal
2026-05-02,Madhya Pradesh,Bhopal,Soybean,3665,4065,3792,Rs./quintal
2026-05-05,Madhya Pradesh,Bhopal,Soybean,3876,4188,4039,Rs./quintal
2026-05-08,Madhya Pradesh,Bhopal,Soybean,3745,4147,3895,Rs./quintal
2026-05-11,Madhya Pradesh,Bhopal,Soybean,3664,4037,3836,Rs./quintal
2026-05-14,Madhya Pradesh,Bhopal,Soybean,3495,3945,3783,Rs./quintal
2026-05-17,Madhya Pradesh,Bhopal,Soybean,3897,4386,4113,Rs./quintal
2026-05-20,Madhya Pradesh,Bhopal,Soybean,3694,4168,3991,Rs./quintal
2026-05-23,Madhya Pradesh,Bhopal,Soybean,3598,4100,3901,Rs./quintal
2026-05-26,Madhya Pradesh,Bhopal,Soybean,3863,4243,4097,Rs./quintal
2026-05-29,Madhya Pradesh,Bhopal,Soybean,3933,4269,4141,Rs./quintal
2026-06-01,Madhya Pradesh,Bhopal,Soybean,3641,4051,3906,Rs./quintal
2026-06-04,Madhya Pradesh,Bhopal,Soybean,3681,4035,3872,Rs./quintal
2026-06-07,Madhya Pradesh,Bhopal,Soybean,3687,4001,3868,Rs./quintal
2026-06-10,Madhya Pradesh,Bhopal,Soybean,3772,4315,4085,Rs./quintal
2026-06-13,Madhya Pradesh,Bhopal,Soybean,3784,4128,3903,Rs./quintal
2026-06-16,Madhya Pradesh,Bhopal,Soybean,3639,4095,3857,Rs./quintal
2026-06-19,Madhya Pradesh,Bhopal,Soybean,3813,4214,4088,Rs./quintal
2026-06-22,Madhya Pradesh,Bhopal,Soybean,3761,4280,4013,Rs./quintal
2026-06-25,Madhya Pradesh,Bhopal,Soybean,3786,4214,3950,Rs./quintal
2026-06-28,Madhya Pradesh,Bhopal,Soybean,3537,4055,3835,Rs./quintal
2026-07-01,Madhya Pradesh,Bhopal,Soybean,3661,4214,3942,Rs./quintal
2026-07-04,Madhya Pradesh,Bhopal,Soybean,3637,4044,3809,Rs./quintal
2026-07-07,Madhya Pradesh,Bhopal,Soybean,3638,4212,3941,Rs./quintal
2026-07-10,Madhya Pradesh,Bhopal,Soybean,3557,3929,3806,Rs./quintal
2026-07-13,Madhya Pradesh,Bhopal,Soybean,3418,3991,3707,Rs./quintal
2026-07-16,Madhya Pradesh,Bhopal,Soybean,3711,4047,3828,Rs./quintal
2026-07-19,Madhya Pradesh,Bhopal,Soybean,3570,3875,3728,Rs./quintal
2026-07-22,Madhya Pradesh,Bhopal,Soybean,3613,4043,3767,Rs./quintal
2026-07-25,Madhya Pradesh,Bhopal,Soybean,3481,3940,3758,Rs./quintal
2026-07-28,Madhya Pradesh,Bhopal,Soybean,3801,4268,3971,Rs./quintal
2026-07-31,Madhya Pradesh,Bhopal,Soybean,3661,3986,3779,Rs./quintal
2026-02-01,Madhya Pradesh,Bhopal,Onion,1493,1689,1578,Rs./quintal
2026-02-04,Madhya Pradesh,Bhopal,Onion,1381,1585,1495,Rs./quintal
2026-02-07,Madhya Pradesh,Bhopal,Onion,1454,1606,1535,Rs./quintal
2026-02-10,Madhya Pradesh,Bhopal,Onion,1166,1278,1223,Rs./quintal
2026-02-13,Madhya Pradesh,Bhopal,Onion,1358,1536,1443,Rs./quintal
2026-02-16,Madhya Pradesh,Bhopal,Onion,1233,1435,1337,Rs./quintal
2026-02-19,Madhya Pradesh,Bhopal,Onion,1298,1397,1338,Rs./quintal
2026-02-22,Madhya Pradesh,Bhopal,Onion,1549,1655,1601,Rs./quintal
2026-02-25,Madhya Pradesh,Bhopal,Onion,1367,1559,1457,Rs./quintal
2026-02-28,Madhya Pradesh,Bhopal,Onion,1427,1530,1475,Rs./quintal
2026-03-03,Madhya Pradesh,Bhopal,Onion,1469,1581,1532,Rs./quintal
2026-03-06,Madhya Pradesh,Bhopal,Onion,1238,1353,1291,Rs./quintal
2026-03-09,Madhya Pradesh,Bhopal,Onion,1357,1517,1431,Rs./quintal
2026-03-12,Madhya Pradesh,Bhopal,Onion,1512,1639,1563,Rs./quintal
2026-03-15,Madhya Pradesh,Bhopal,Onion,1519,1691,1601,Rs./quintal
2026-03-18,Madhya Pradesh,Bhopal,Onion,1370,1499,1438,Rs./quintal
2026-03-21,Madhya Pradesh,Bhopal,Onion,1255,1384,1312,Rs./quintal
2026-03-24,Madhya Pradesh,Bhopal,Onion,1359,1495,1433,Rs./quintal
2026-03-27,Madhya Pradesh,Bhopal,Onion,1298,1487,1377,Rs./quintal
2026-03-30,Madhya Pradesh,Bhopal,Onion,1341,1464,1388,Rs./quintal
2026-04-02,Madhya Pradesh,Bhopal,Onion,1343,1468,1395,Rs./quintal
2026-04-05,Madhya Pradesh,Bhopal,Onion,1659,1822,1761,Rs./quintal
2026-04-08,Madhya Pradesh,Bhopal,Onion,1595,1734,1658,Rs./quintal
2026-04-11,Madhya Pradesh,Bhopal,Onion,1386,1587,1501,Rs./quintal
2026-04-14,Madhya Pradesh,Bhopal,Onion,1691,1872,1757,Rs./quintal
2026-04-17,Madhya Pradesh,Bhopal,Onion,1689,1898,1774,Rs./quintal
2026-04-20,Madhya Pradesh,Bhopal,Onion,1460,1640,1577,Rs./quintal
2026-04-23,Madhya Pradesh,Bhopal,Onion,1345,1446,1402,Rs./quintal
2026-04-26,Madhya Pradesh,Bhopal,Onion,1500,1710,1598,Rs./quintal
2026-04-29,Madhya Pradesh,Bhopal,Onion,1518,1652,1597,Rs./quintal
2026-05-02,Madhya Pradesh,Bhopal,Onion,1525,1676,1572,Rs./quintal
2026-05-05,Madhya Pradesh,Bhopal,Onion,1610,1800,1680,Rs./quintal
2026-05-08,Madhya Pradesh,Bhopal,Onion,1408,1544,1454,Rs./quintal
2026-05-11,Madhya Pradesh,Bhopal,Onion,1566,1720,1642,Rs./quintal
2026-05-14,Madhya Pradesh,Bhopal,Onion,1780,1971,1856,Rs./quintal
2026-05-17,Madhya Pradesh,Bhopal,Onion,1460,1586,1508,Rs./quintal
2026-05-20,Madhya Pradesh,Bhopal,Onion,1727,1940,1872,Rs./quintal
2026-05-23,Madhya Pradesh,Bhopal,Onion,1386,1562,1493,Rs./quintal
2026-05-26,Madhya Pradesh,Bhopal,Onion,1661,1909,1772,Rs./quintal
2026-05-29,Madhya Pradesh,Bhopal,Onion,1795,1944,1865,Rs./quintal
2026-06-01,Madhya Pradesh,Bhopal,Onion,1743,1906,1839,Rs./quintal
2026-06-04,Madhya Pradesh,Bhopal,Onion,1574,1755,1663,Rs./quintal
2026-06-07,Madhya Pradesh,Bhopal,Onion,1539,1651,1591,Rs./quintal
2026-06-10,Madhya Pradesh,Bhopal,Onion,1770,1963,1851,Rs./quintal
2026-06-13,Madhya Pradesh,Bhopal,Onion,1848,2088,1949,Rs./quintal
2026-06-16,Madhya Pradesh,Bhopal,Onion,1399,1611,1517,Rs./quintal
2026-06-19,Madhya Pradesh,Bhopal,Onion,1722,1932,1808,Rs./quintal
2026-06-22,Madhya Pradesh,Bhopal,Onion,1640,1818,1723,Rs./quintal
2026-06-25,Madhya Pradesh,Bhopal,Onion,1714,1977,1834,Rs./quintal
2026-06-28,Madhya Pradesh,Bhopal,Onion,1688,1871,1758,Rs./quintal
2026-07-01,Madhya Pradesh,Bhopal,Onion,1625,1817,1759,Rs./quintal
2026-07-04,Madhya Pradesh,Bhopal,Onion,1736,1913,1839,Rs./quintal
2026-07-07,Madhya Pradesh,Bhopal,Onion,1809,2060,1933,Rs./quintal
2026-07-10,Madhya Pradesh,Bhopal,Onion,1931,2163,2005,Rs./quintal
2026-07-13,Madhya Pradesh,Bhopal,Onion,1564,1763,1666,Rs./quintal
2026-07-16,Madhya Pradesh,Bhopal,Onion,1671,1848,1771,Rs./quintal
2026-07-19,Madhya Pradesh,Bhopal,Onion,1601,1808,1731,Rs./quintal
2026-07-22,Madhya Pradesh,Bhopal,Onion,1719,1885,1808,Rs./quintal
2026-07-25,Madhya Pradesh,Bhopal,Onion,1928,2174,2078,Rs./quintal
2026-07-28,Madhya Pradesh,Bhopal,Onion,1794,2048,1917,Rs./quintal
2026-07-31,Madhya Pradesh,Bhopal,Onion,1770,1975,1872,Rs./quintal
2026-02-01,Madhya Pradesh,Bhopal,Tomato,922,1006,953,Rs./quintal
2026-02-04,Madhya Pradesh,Bhopal,Tomato,1300,1464,1397,Rs./quintal
2026-02-07,Madhya Pradesh,Bhopal,Tomato,912,1037,965,Rs./quintal
2026-02-10,Madhya Pradesh,Bhopal,Tomato,1179,1321,1250,Rs./quintal
2026-02-13,Madhya Pradesh,Bhopal,Tomato,1262,1439,1340,Rs./quintal
2026-02-16,Madhya Pradesh,Bhopal,Tomato,1230,1346,1284,Rs./quintal
2026-02-19,Madhya Pradesh,Bhopal,Tomato,1072,1175,1130,Rs./quintal
2026-02-22,Madhya Pradesh,Bhopal,Tomato,1110,1268,1202,Rs./quintal
2026-02-25,Madhya Pradesh,Bhopal,Tomato,1216,1405,1302,Rs./quintal
2026-02-28,Madhya Pradesh,Bhopal,Tomato,1169,1361,1262,Rs./quintal
2026-03-03,Madhya Pradesh,Bhopal,Tomato,1168,1274,1217,Rs./quintal
2026-03-06,Madhya Pradesh,Bhopal,Tomato,1431,1554,1494,Rs./quintal
2026-03-09,Madhya Pradesh,Bhopal,Tomato,1206,1317,1276,Rs./quintal
2026-03-12,Madhya Pradesh,Bhopal,Tomato,1018,1145,1087,Rs./quintal
2026-03-15,Madhya Pradesh,Bhopal,Tomato,1187,1319,1249,Rs./quintal
2026-03-18,Madhya Pradesh,Bhopal,Tomato,1126,1229,1184,Rs./quintal
2026-03-21,Madhya Pradesh,Bhopal,Tomato,1456,1589,1521,Rs./quintal
2026-03-24,Madhya Pradesh,Bhopal,Tomato,1142,1255,1188,Rs./quintal
2026-03-27,Madhya Pradesh,Bhopal,Tomato,1287,1474,1377,Rs./quintal
2026-03-30,Madhya Pradesh,Bhopal,Tomato,1148,1299,1204,Rs./quintal
2026-04-02,Madhya Pradesh,Bhopal,Tomato,1362,1513,1419,Rs./quintal
2026-04-05,Madhya Pradesh,Bhopal,Tomato,1360,1555,1476,Rs./quintal
2026-04-08,Madhya Pradesh,Bhopal,Tomato,1562,1741,1629,Rs./quintal
2026-04-11,Madhya Pradesh,Bhopal,Tomato,1354,1500,1416,Rs./quintal
2026-04-14,Madhya Pradesh,Bhopal,Tomato,1134,1265,1192,Rs./quintal
2026-04-17,Madhya Pradesh,Bhopal,Tomato,1447,1660,1560,Rs./quintal
2026-04-20,Madhya Pradesh,Bhopal,Tomato,1080,1156,1116,Rs./quintal
2026-04-23,Madhya Pradesh,Bhopal,Tomato,1038,1151,1109,Rs./quintal
2026-04-26,Madhya Pradesh,Bhopal,Tomato,1389,1579,1477,Rs./quintal
2026-04-29,Madhya Pradesh,Bhopal,Tomato,1546,1711,1604,Rs./quintal
2026-05-02,Madhya Pradesh,Bhopal,Tomato,1134,1272,1223,Rs./quintal
2026-05-05,Madhya Pradesh,Bhopal,Tomato,1314,1457,1379,Rs./quintal
2026-05-08,Madhya Pradesh,Bhopal,Tomato,1274,1476,1372,Rs./quintal
2026-05-11,Madhya Pradesh,Bhopal,Tomato,1302,1484,1389,Rs./quintal
2026-05-14,Madhya Pradesh,Bhopal,Tomato,1537,1718,1614,Rs./quintal
2026-05-17,Madhya Pradesh,Bhopal,Tomato,1439,1614,1548,Rs./quintal
2026-05-20,Madhya Pradesh,Bhopal,Tomato,1413,1636,1517,Rs./quintal
2026-05-23,Madhya Pradesh,Bhopal,Tomato,1274,1418,1363,Rs./quintal
2026-05-26,Madhya Pradesh,Bhopal,Tomato,1501,1680,1604,Rs./quintal
2026-05-29,Madhya Pradesh,Bhopal,Tomato,1670,1816,1740,Rs./quintal
2026-06-01,Madhya Pradesh,Bhopal,Tomato,1296,1426,1359,Rs./quintal
2026-06-04,Madhya Pradesh,Bhopal,Tomato,1834,2057,1909,Rs./quintal
2026-06-07,Madhya Pradesh,Bhopal,Tomato,1678,1876,1796,Rs./quintal
2026-06-10,Madhya Pradesh,Bhopal,Tomato,1629,1829,1738,Rs./quintal
2026-06-13,Madhya Pradesh,Bhopal,Tomato,1364,1503,1445,Rs./quintal
2026-06-16,Madhya Pradesh,Bhopal,Tomato,1572,1731,1626,Rs./quintal
2026-06-19,Madhya Pradesh,Bhopal,Tomato,1302,1450,1369,Rs./quintal
2026-06-22,Madhya Pradesh,Bhopal,Tomato,1369,1517,1436,Rs./quintal
2026-06-25,Madhya Pradesh,Bhopal,Tomato,1559,1776,1690,Rs./quintal
2026-06-28,Madhya Pradesh,Bhopal,Tomato,1610,1860,1741,Rs./quintal
2026-07-01,Madhya Pradesh,Bhopal,Tomato,1314,1493,1387,Rs./quintal
2026-07-04,Madhya Pradesh,Bhopal,Tomato,1610,1788,1665,Rs./quintal
2026-07-07,Madhya Pradesh,Bhopal,Tomato,1594,1848,1714,Rs./quintal
2026-07-10,Madhya Pradesh,Bhopal,Tomato,1529,1727,1606,Rs./quintal
2026-07-13,Madhya Pradesh,Bhopal,Tomato,1371,1527,1445,Rs./quintal
2026-07-16,Madhya Pradesh,Bhopal,Tomato,1822,2027,1884,Rs./quintal
2026-07-19,Madhya Pradesh,Bhopal,Tomato,1451,1563,1505,Rs./quintal
2026-07-22,Madhya Pradesh,Bhopal,Tomato,1959,2121,2020,Rs./quintal
2026-07-25,Madhya Pradesh,Bhopal,Tomato,1669,1861,1726,Rs./quintal
2026-07-28,Madhya Pradesh,Bhopal,Tomato,1951,2086,2024,Rs./quintal
2026-07-31,Madhya Pradesh,Bhopal,Tomato,1643,1917,1776,Rs./quintal
2026-02-01,Madhya Pradesh,Ujjain,Wheat,2051,2283,2165,Rs./quintal
2026-02-04,Madhya Pradesh,Ujjain,Wheat,2078,2274,2159,Rs./quintal
2026-02-07,Madhya Pradesh,Ujjain,Wheat,1911,2144,2065,Rs./quintal
2026-02-10,Madhya Pradesh,Ujjain,Wheat,1957,2180,2098,Rs./quintal
2026-02-13,Madhya Pradesh,Ujjain,Wheat,2048,2259,2134,Rs./quintal
2026-02-16,Madhya Pradesh,Ujjain,Wheat,1984,2292,2136,Rs./quintal
2026-02-19,Madhya Pradesh,Ujjain,Wheat,2071,2274,2154,Rs./quintal
2026-02-22,Madhya Pradesh,Ujjain,Wheat,1957,2133,2052,Rs./quintal
2026-02-25,Madhya Pradesh,Ujjain,Wheat,1927,2145,2058,Rs./quintal
2026-02-28,Madhya Pradesh,Ujjain,Wheat,1932,2213,2073,Rs./quintal
2026-03-03,Madhya Pradesh,Ujjain,Wheat,2051,2338,2193,Rs./quintal
2026-03-06,Madhya Pradesh,Ujjain,Wheat,1975,2207,2073,Rs./quintal
2026-03-09,Madhya Pradesh,Ujjain,Wheat,1925,2173,2079,Rs./quintal
2026-03-12,Madhya Pradesh,Ujjain,Wheat,2007,2282,2123,Rs./quintal
2026-03-15,Madhya Pradesh,Ujjain,Wheat,2022,2239,2161,Rs./quintal
2026-03-18,Madhya Pradesh,Ujjain,Wheat,2046,2322,2189,Rs./quintal
2026-03-21,Madhya Pradesh,Ujjain,Wheat,1945,2178,2099,Rs./quintal
2026-03-24,Madhya Pradesh,Ujjain,Wheat,2059,2277,2167,Rs./quintal
2026-03-27,Madhya Pradesh,Ujjain,Wheat,2021,2264,2142,Rs./quintal
2026-03-30,Madhya Pradesh,Ujjain,Wheat,2007,2247,2156,Rs./quintal
2026-04-02,Madhya Pradesh,Ujjain,Wheat,2120,2275,2200,Rs./quintal
2026-04-05,Madhya Pradesh,Ujjain,Wheat,2063,2233,2160,Rs./quintal
2026-04-08,Madhya Pradesh,Ujjain,Wheat,2009,2301,2176,Rs./quintal
2026-04-11,Madhya Pradesh,Ujjain,Wheat,2057,2249,2168,Rs./quintal
2026-04-14,Madhya Pradesh,Ujjain,Wheat,2029,2222,2145,Rs./quintal
2026-04-17,Madhya Pradesh,Ujjain,Wheat,2021,2203,2129,Rs./quintal
2026-04-20,Madhya Pradesh,Ujjain,Wheat,2083,2283,2169,Rs./quintal
2026-04-23,Madhya Pradesh,Ujjain,Wheat,2045,2240,2169,Rs./quintal
2026-04-26,Madhya Pradesh,Ujjain,Wheat,2076,2305,2162,Rs./quintal
